id06,county,ed_english,pop2016,hpindex2016,edhigh,hlprof,larent,unemploy
18130,County Cork,CURRAGLASS,382,-1.80540099,33.33333333,41.09947644,0.74074074,8.33333333
18131,County Cork,FERMOY RURAL,4859,-6.56302531,29.00969043,29.32702202,15.6534595,13.50073914
18132,County Cork,GLANWORTH EAST,424,-3.4907606,31.43266741,33.01886792,3.47284616,11.51188502
18133,County Cork,GLANWORTH WEST,1113,-3.07447508,28.20292357,31.98562444,10.30781842,8.49553466
18134,County Cork,GORTNASKEHY,320,-2.43583302,26.45502646,37.5,0.00E+00,5.74712644
18135,County Cork,GORTROE,761,0.40743388,28.57444332,39.55321945,4.01146848,6.13085461
18136,County Cork,KILCOR,392,2.29311666,36.32958801,47.95918367,0.00E+00,3.6036036
18137,County Cork,KILCUMMER,257,-4.06128052,30.06134969,38.13229572,0.00E+00,12.32876712
18138,County Cork,KILDINAN,605,-0.52935918,31.99146319,42.14876033,0.00E+00,9.93415306
18139,County Cork,KILLATHY,377,-1.16383193,31.40623744,45.0928382,0.79996632,7.14657628
18140,County Cork,KILWORTH,1658,0.61091047,37.67671222,42.34016888,4.56847129,8.59903447
18141,County Cork,KNOCKMOURNE,1230,-3.78410838,28.59664561,38.61788618,6.01179308,8.49463069
18142,County Cork,LEITRIM,356,4.96774422,40.27777778,51.96629213,0.00E+00,4.71698113
18143,County Cork,RATHCORMACK,2387,0.02319393,35.02268744,33.80812736,4.39873434,8.42323389
18144,County Cork,WATERGRASSHILL,1470,2.66582438,35.57331962,39.59183673,3.17731297,5.40389655
18145,County Cork,ALLOW,469,-5.262166,20.46042828,26.65245203,5.3559258,7.20045768
18146,County Cork,BALLYHOOLAHAN,275,6.74059487,32.35294118,49.09090909,0.00E+00,0.00E+00
18147,County Cork,BANTEER,725,-5.06856152,28.10455516,32.68965517,10.37151067,9.5350428
18148,County Cork,BARLEYHILL,517,-4.25934581,18.46058649,37.33075435,3.39361702,6.33329907
18149,County Cork,BARNACURRA,211,-3.66270387,25.85034014,43.60189573,2.56410256,7.8125
18150,County Cork,BAWNCROSS,345,1.21698879,27.50412986,42.89855072,2.51183514,5.35185185
18151,County Cork,BOHERBOY,619,-7.36334944,24.6182507,34.08723748,7.41355906,14.25728401
18152,County Cork,CASTLECOR,433,-2.21657813,27.48329987,33.25635104,1.29088849,8.46298328
18153,County Cork,CASTLEMAGNER,623,1.75671427,35.12097801,38.84430177,2.18133926,5.07301267
18154,County Cork,CLONFERT EAST,381,-8.1685148,19.40169255,28.60892388,5.93979262,10.06550558
18155,County Cork,CLONFERT WEST,161,-5.37121358,28.34645669,30.43478261,4.83870968,8.5106383
18156,County Cork,CLONMEEN,285,4.09614368,37.30569948,48.42105263,0.00E+00,3.57142857
18157,County Cork,COOLCLOGH,415,2.10843415,35.63218391,44.3373494,0.00E+00,6.72268908
18158,County Cork,DROMINA,626,-6.64745224,25.24241915,29.71246006,10.14638897,13.50040801
18159,County Cork,GLENLARA,410,-3.44351969,22.42225445,27.56097561,1.39922978,5.10405876
18160,County Cork,GORTMORE,220,2.9621911,33.97435897,45.90909091,0.00E+00,3.07692308
18161,County Cork,GREENANE,1283,-5.10182535,25.76787116,30.70927514,5.51501111,9.71119339
18162,County Cork,KANTURK,1935,-7.3975779,25.3900825,30.90439276,13.00199446,14.57873249
18163,County Cork,KILBRIN,330,-2.59350093,30.28846154,35.45454545,5.78512397,5.31914894
18164,County Cork,KILMEEN,350,-9.91695999,18.53448276,26.57142857,9.09090909,10.71428571
18165,County Cork,KNOCKATOOAN,310,-7.4624783,16.1187426,28.38709677,1.7921147,7.61739782
18166,County Cork,KNOCKTEMPLE,476,-7.8989606,22.95161543,27.10084034,8.68347339,9.56182473
18167,County Cork,MEENS,461,-7.07106665,22.63706059,34.92407809,2.35938374,10.50577526
18168,County Cork,MILFORD,680,-3.8610314,25.38801016,36.02941176,8.15956395,8.46765661
18169,County Cork,NAD,86,-3.56879913,38.18181818,34.88372093,0.00E+00,20.83333333
18170,County Cork,NEWMARKET,1518,-6.1423483,26.39158727,35.24374177,6.32930613,11.64095288
18171,County Cork,NEWTOWN,906,-4.17568359,29.47267625,33.66445916,4.12701679,10.06734272
18172,County Cork,ROSKEEN,458,-1.80862276,26.64772122,36.68122271,2.02360958,8.52775513
18173,County Cork,ROSNALEE,358,-0.1612921,28.29569703,39.38547486,0.00E+00,5.82633426
18174,County Cork,ROWLS,156,-13.46331363,12.71186441,21.15384615,8.19672131,10.63829787
18175,County Cork,TINCOORA,489,-0.77764756,33.10414823,45.39877301,10.26993865,7.03662391
18176,County Cork,TULLYLEASE,407,-5.8589344,18.66706477,31.44963145,5.93560067,5.87015876
18177,County Cork,WILLIAMSTOWN,499,-8.59762133,23.15008832,25.4509018,6.10879747,13.15793981
18178,County Cork,BALLINSPITTLE,659,1.39755492,37.16698945,41.72989378,5.50461927,7.04500142
18179,County Cork,BALLYFEARD,374,-0.67398625,40.25974026,40.10695187,0.78740157,8.24742268
18180,County Cork,BALLYFOYLE,362,0.9812219,48.62385321,54.14364641,0.84745763,14.14141414
18181,County Cork,BALLYMACKEAN,373,1.33506884,40.86741631,46.11260054,1.53846154,9.13320893
18182,County Cork,BALLYMARTLE,1226,5.66305948,44.363875,51.95758564,2.72658826,4.25578411
18183,County Cork,CARRIGALINE,2462,3.70416036,42.1341183,42.93257514,7.2763071,9.8760781
18184,County Cork,COOLMAIN,456,4.99106109,41.57540814,41.44736842,0.00E+00,3.2748538
18185,County Cork,CULLEN,495,4.59064298,42.07850382,48.88888889,1.98738081,6.67043159
18186,County Cork,FARRANBRIEN,540,3.07344538,36.73593451,40.92592593,2.417154,7.34985205
18187,County Cork,KILMONOGE,1329,4.63886267,50.51304809,47.17832957,4.2975136,5.62592117
18188,County Cork,KILPATRICK,526,1.85107217,40.30040236,44.67680608,1.76136364,8.78428466
18189,County Cork,KINSALE RURAL,4913,3.38595979,46.99333013,49.78628129,2.94964257,8.10953174
18190,County Cork,KINURE,356,3.74952845,44.90740741,48.03370787,0.9009009,7.69230769
18191,County Cork,LAHERNE,576,4.61025649,39.73410307,43.92361111,5.2311769,6.40623826
18192,County Cork,LEIGHMONEY,782,6.3418478,40.86193934,49.10485934,0.00E+00,3.14133215
18193,County Cork,LISCLEARY,4641,2.80208181,43.1416817,44.77483301,6.23933888,9.8580444
18194,County Cork,NOHAVAL,316,7.09353389,45.54973822,48.73417722,0.00E+00,1.19047619
18195,County Cork,TEMPLEBREEDY,3778,2.3076986,44.39206061,47.43250397,4.40313701,9.46036463
18196,County Cork,TEMPLEMICHAEL,741,4.8705429,41.27290527,50.20242915,0.40670697,7.45008471
18197,County Cork,AGHINAGH,478,4.26781495,38.18017597,49.37238494,0.00E+00,4.88410706
18198,County Cork,AGLISH,1453,5.6986601,39.63021716,51.5485203,0.22446927,4.68326219
18199,County Cork,BEALANAGEARY,534,-3.75679691,30.39556251,36.32958801,2.83362902,11.6158968
18200,County Cork,CANDROMA,329,0.46318453,31.48148148,38.29787234,0.88495575,7.36842105
18201,County Cork,CANNAWAY,626,1.38412091,37.08583459,42.97124601,1.05122127,5.99576563
18202,County Cork,CLEANRATH,225,-0.37079272,35.50724638,44,1.2345679,9.09090909
18203,County Cork,CLONDROHID,873,-3.02649142,24.83117523,34.70790378,5.94978979,7.6194868
18204,County Cork,CLONMOYLE,553,2.50313183,37.17929539,41.7721519,3.26804506,4.61597527
18205,County Cork,DERRYFINEEN,243,-5.0395167,25.64102564,34.1563786,1.19047619,8
18206,County Cork,GORTNATUBBRID,451,-0.20128834,35.60129198,46.11973392,0.00E+00,6.7762571
18207,County Cork,GOWLANE,1182,0.59477087,30.38888777,35.95600677,0.77552171,4.50384293
18208,County Cork,GREENVILLE,281,-0.00089869,39.21568627,49.82206406,0.00E+00,13.69863014
18209,County Cork,INCHIGEELAGH,538,-4.01833543,26.06649639,36.61710037,4.08921933,9.28662602
18210,County Cork,KILBERRIHERT,713,0.12176449,31.93261753,43.33800842,2.59991217,10.22935274
18211,County Cork,KILCULLEN,843,4.39072317,34.69519598,45.19572954,0.75345769,4.31562238
18212,County Cork,KILNAMARTERY,673,1.45727601,33.27496917,41.75334324,0.91596182,5.99207627
18213,County Cork,MACLONEIGH,870,-1.02180932,35.33458865,43.10344828,0.74733243,10.08661162
18214,County Cork,MAGOURNEY,1049,-4.38970539,29.04779778,38.13155386,5.33688026,10.79185024
18215,County Cork,MASHANAGLASS,447,-3.07892453,34.91550211,42.28187919,0.00E+00,12.45881635
18216,County Cork,MOUNTRIVERS,694,-2.59588011,28.24768915,36.16714697,3.77581544,7.68613772
18217,County Cork,RAHALISK,574,-2.50308333,28.06064231,36.93379791,1.08075444,9.00991202
18218,County Cork,SLIEVEREAGH,851,-2.43533267,31.50315105,35.25264395,6.81900845,7.26805999
18219,County Cork,ULLANES,597,0.8038721,31.68843586,38.52596315,0.9445375,3.52357415
18220,County Cork,WARRENSCOURT,773,1.01863053,36.12454007,43.59637775,1.88961728,6.39661226
18221,County Cork,ARDSKEAGH,429,-2.15557788,35.02055616,45.45454545,0.69665183,11.34023486
18222,County Cork,BALLYCLOGH,700,1.64553536,33.95172824,41.42857143,0.43784787,3.72765711
18223,County Cork,BALLYNAMONA,990,3.67975022,36.81300435,50.3030303,0.00E+00,3.94246008
18224,County Cork,BUTTEVANT,1744,-7.72495526,25.4963493,31.07798165,12.93871484,17.69268727
18225,County Cork,CAHERDUGGAN,619,2.47259587,40.06798899,44.74959612,0.00E+00,8.37190718
18226,County Cork,CARRIG,244,-1.75309006,28.2208589,34.42622951,0.00E+00,5.17241379
18227,County Cork,CHURCHTOWN,1165,-4.13538645,29.64078919,34.24892704,7.16333828,10.1761334
18228,County Cork,CLENOR,340,-3.5488027,30.76923077,34.70588235,2.5210084,10
18229,County Cork,DONERAILE,1403,-9.98389588,23.24168774,23.59230221,14.75913874,17.2687263
18230,County Cork,DROMORE,2706,-1.66490477,31.82763854,35.80931264,3.5251536,8.19751498
18231,County Cork,IMPHRICK,344,2.5292099,35.11111111,41.56976744,0.79365079,7.14285714
18232,County Cork,KILMACLENINE,725,-3.08216132,24.77488184,32.68965517,3.91836749,7.36990596
18233,County Cork,KILSHANNIG,1081,-3.91746603,30.3958921,37.09528215,5.32920404,10.32881388
18234,County Cork,LISCARROLL,593,-5.31824194,26.76008552,32.71500843,6.83283163,13.77501101
18235,County Cork,MALLOW RURAL,4615,-3.29473816,34.51754978,33.86782232,17.73629231,14.08887258
18236,County Cork,MILLTOWN,374,-2.12324987,28.55371384,40.64171123,0.7758394,9.08051585
18237,County Cork,MONANIMY,812,-0.2711263,29.49209101,34.72906404,3.744787,6.79501361
18238,County Cork,RAHAN,884,-1.24841812,31.89276724,43.09954751,0.00E+00,7.59594436
18239,County Cork,RATHLUIRC,4253,-10.88502373,22.97608588,23.93604514,12.68271507,16.66162446
18240,County Cork,SHANBALLYMORE,630,-6.03728649,26.45797058,30.31746032,5.33324968,12.62816848
18241,County Cork,SKAHANAGH,162,-4.50654599,29.03225806,40.12345679,1.66666667,11.11111111
18242,County Cork,SPRINGFORT,617,-5.10212916,28.52618507,34.19773096,13.02921295,9.56882147
18243,County Cork,STREAMHILL,94,-9.18772134,21.53846154,36.17021277,0.00E+00,12
18244,County Cork,TEMPLEMARY,326,-2.67158479,25.11415525,40.79754601,0.84033613,5.81395349
18245,County Cork,WALLSTOWN,266,0.19024905,41.10429448,39.09774436,0.00E+00,7.8125
18246,County Cork,BALLINTEMPLE,550,2.16443917,33.16165888,34.36363636,0.64335664,2.11721791
18247,County Cork,BALLYCOTTIN,1692,3.03497463,41.52854035,41.31205674,2.16609887,8.20251507
18248,County Cork,BALLYSPILLANE,352,3.12532975,34.86238532,48.01136364,0.00E+00,5.61797753
18249,County Cork,CARRIGTOHILL,7334,1.74785967,42.3426721,39.31006272,4.19040234,8.47654911
18250,County Cork,CASTLEMARTYR,1041,4.80263557,40.73304562,41.11431316,1.18041151,5.48144429
18251,County Cork,CLONMULT,213,-0.75712142,33.83458647,37.55868545,0.00E+00,10.29411765
18252,County Cork,CLOYNE,4374,-1.99150291,35.08389874,35.73388203,6.92336031,11.96156157
18253,County Cork,CORKBEG,2601,0.63667085,39.29339038,37.0626682,5.65140089,10.01911105
18254,County Cork,DANGAN,254,-3.08466432,29.93197279,40.5511811,0.00E+00,9.23076923
18255,County Cork,DUNGOURNEY,755,3.2595432,41.2420716,45.69536424,2.2659396,5.15192832
18256,County Cork,GARRYVOE,619,4.14739694,36.91572405,50.40387722,0.00E+00,3.76972785
18257,County Cork,IGHTERMURRAGH,2757,1.78987552,39.595404,39.31809938,8.23920527,8.0361894
18258,County Cork,INCH,525,3.14615951,39.88436179,44.19047619,1.79047619,7.13541925
18259,County Cork,LISGOOLD,996,-0.68803171,37.606385,41.96787149,0.96073564,9.05938753
18260,County Cork,MIDLETON RURAL,8922,-0.37639551,41.74275409,38.4667115,8.75867313,11.06311456
18261,County Cork,MOGEELY,691,-2.3229274,31.8123136,41.09985528,7.26682184,10.75518921
18262,County Cork,ROSTELLAN,1243,3.38286917,40.15538774,46.01769912,2.54869278,5.29377497
18263,County Cork,TEMPLEBODAN,626,-0.35378702,32.96958288,41.37380192,0.00E+00,5.72489081
18264,County Cork,TEMPLENACARRIGA,596,3.19683397,37.68038382,46.1409396,0.58546337,8.36546447
18265,County Cork,CAHERBARNAGH,514,-1.14778087,26.68195306,40.6614786,1.63934544,5.49683489
18266,County Cork,COOMLOGANE,905,-6.10432318,26.88342242,36.02209945,3.32317267,11.60419197
18267,County Cork,CRINNALOO,207,-4.33666237,22.3880597,39.61352657,0.00E+00,5
18268,County Cork,CULLEN,423,-5.59993861,19.24779712,24.11347518,6.31085467,7.12174941
18269,County Cork,DERRAGH,215,-0.7463049,26.62337662,50.69767442,0.00E+00,5.55555556
18270,County Cork,DOONASLEEN,474,-7.01868739,21.83039163,37.97468354,0.60277275,11.16930986
18271,County Cork,DRISHANE,1955,-4.00314597,29.71554089,25.98465473,6.67158793,7.84237873
18272,County Cork,KEALE,349,0.74945112,27.01750863,35.53008596,1.9030113,5.50143266
18273,County Cork,KILCORNEY,337,-8.62602376,21.26696833,29.97032641,8.26446281,13.97849462
18274,County Cork,KNOCKNAGREE,598,-2.39291967,23.90117921,27.9264214,4.10222239,3.67554034
18275,County Cork,RATHCOOL,554,-3.2161777,23.04642617,34.65703971,4.4276039,6.53341551
18276,County Cork,SKAGH,374,-2.7743504,29.63197713,41.71122995,3.77591858,11.37833476
18277,County Cork,BALLYARTHUR,308,-0.54519018,27.80748663,40.58441558,0.00E+00,3.79746835
18278,County Cork,DERRYVILLANE,492,-2.14191586,34.19900222,38.00813008,2.33632863,11.63513271
18279,County Cork,FARAHY,443,-9.84016459,21.09563254,30.47404063,1.52138285,10.20966517
18280,County Cork,KILDORRERY,744,2.66842754,35.14455325,36.69354839,3.42027166,5.62460468
18281,County Cork,KILGULLANE,152,1.29489277,35.86956522,56.57894737,1.96078431,10.86956522
18282,County Cork,KILPHELAN,516,-5.96217992,25.54085268,36.04651163,3.41257537,10.53803539
18283,County Cork,MARSHALSTOWN,387,3.19899441,28.8,37.72609819,1.57480315,5.35714286
18284,County Cork,MITCHELSTOWN,5135,-8.76479951,24.83948872,26.38753651,13.14084606,15.02224511
18285,County Cork,TEMPLEMOLAGA,307,-1.49200988,26.85185185,40.39087948,1.7699115,6.48148148
18286,County Cork,AGHADOWN NORTH,288,-2.555207,25.75757576,35.41666667,0.98039216,5.40540541
18287,County Cork,AGHADOWN SOUTH,574,-0.79904511,34.80916689,34.49477352,2.14874345,6.37312081
18288,County Cork,BREDAGH,582,-5.38280009,25.24761578,30.58419244,6.17909344,10.3750485
18289,County Cork,CAHERAGH,311,-11.62615859,19.04761905,34.08360129,0.00E+00,13.0952381
18290,County Cork,CAPE CLEAR,342,2.62616871,44.47977503,39.18128655,4.03759398,7.56208153
18291,County Cork,CARRIGBAUN,344,-4.73785537,21.21700682,35.1744186,2.87174066,5.65096631
18292,County Cork,CASTLEHAVEN NORTH,806,0.7666913,34.92366856,40.19851117,2.45332402,5.05107048
18293,County Cork,CASTLEHAVEN SOUTH,498,-3.37858233,36.72791632,38.35341365,0.51762606,13.07181105
18294,County Cork,CLOGHDONNELL,354,-2.69951214,28.16421643,35.02824859,2.42503259,13.72881356
18295,County Cork,CLOONKEEN,348,-4.92552132,24.56142394,33.04597701,1.54351396,9.39674287
18296,County Cork,DRINAGH,360,-5.56751997,27.40585123,27.22222222,1.60033167,7.55991285
18297,County Cork,DROMDALEAGUE NORTH,295,-9.82564886,20.24539877,32.20338983,4.34782609,13.0952381
18298,County Cork,DROMDALEAGUE SOUTH,630,-6.73081229,24.03163266,27.3015873,6.34409672,7.22989856
18299,County Cork,GARRANES,351,-6.90285156,22.04595816,29.91452991,0.68769034,9.27643671
18300,County Cork,GORTNASCREENY,502,-4.66126674,25.85280605,34.46215139,0.55587175,7.75061592
18301,County Cork,KILFAUGHNABEG,538,-5.94217892,33.10998906,35.68773234,11.68471092,11.7130191
18302,County Cork,KILLEENLEAGH,365,-0.19505068,27.04922545,37.53424658,0.82191781,4.47984344
18303,County Cork,KNOCKSKAGH,544,-2.40360033,32.12125498,34.19117647,2.17344291,10.81615909
18304,County Cork,MYROSS,747,-0.4414746,36.36925197,42.1686747,5.09269653,8.50966867
18305,County Cork,SHREELANE,378,-1.20720216,32.53702716,37.83068783,1.66940339,6.14999855
18306,County Cork,SKIBBEREEN RURAL,1300,-1.56211675,34.99967237,39.38461538,0.70410858,6.39429676
18307,County Cork,TULLAGH,738,1.32962376,42.74234426,40.78590786,6.06316003,5.51344266
18308,County Cork,WOODFORT,374,-5.56128346,25.73744121,34.49197861,0.00E+00,11.10149942
18309,County Cork,BALLYBANE,267,-2.11495255,40.95972691,36.70411985,0.91216624,11.13190536
18310,County Cork,BALLYDEHOB,846,-3.4745423,34.75365224,32.74231678,5.92792196,8.56251813
18311,County Cork,COOLAGH,191,-10.10204733,34.30656934,40.83769634,0.00E+00,20.45454545
18312,County Cork,CROOKHAVEN,225,-0.58422231,33.09821901,36.88888889,0.00E+00,6.50406504
18313,County Cork,DUNBEACON,173,-6.06875551,29.03225806,34.10404624,0.00E+00,14.28571429
18314,County Cork,DUNMANUS,238,-4.62786859,31.78807947,34.87394958,0.00E+00,9.43396226
18315,County Cork,GOLEEN,229,-8.79228426,22.34048485,28.38427948,9.72828724,9.76891415
18316,County Cork,KILCOE,441,0.58177595,39.06029431,42.17687075,0.00E+00,5.27861418
18317,County Cork,LOWERTOWN,228,1.70282244,35.52901392,44.73684211,1.22345337,6.41414141
18318,County Cork,SKULL,1053,-2.31539418,36.73713666,33.61823362,5.68479059,8.7052972
18319,County Cork,TOORMORE,186,-3.4624133,34.27881316,32.25806452,0.00E+00,6.09384883
18320,County Cork,ARDAGH,667,-2.47090681,30.05793461,37.78110945,0.88724233,8.70121258
18321,County Cork,CLONPRIEST,1073,-2.6563221,28.86654341,35.88070829,1.19510927,7.51253878
18322,County Cork,KILCRONAT,181,-2.2801335,27.27272727,32.0441989,0.00E+00,8.16326531
18323,County Cork,KILLEAGH,1539,-0.6311225,32.72564619,38.3365822,8.22811319,9.65771496
18324,County Cork,KILMACDONOGH,954,-2.89296574,26.94186736,36.37316562,2.71010113,9.21155653
18325,County Cork,YOUGHAL RURAL (PT.),1264,-2.94622166,30.33172262,40.66455696,3.09104614,10.93088216
18701,County Cork,Bantry Rural/Whiddy,1091,-2.76701573,32.48663102,39.23006416,1.00755668,10.18181818
19001,Kerry,KILLARNEY URBAN,10826,-0.61670363,36.73216791,26.57491225,6.83019863,8.66974407
19002,Kerry,LISTOWEL URBAN,4260,-11.96108982,27.64278487,25.5399061,18.94702948,26.7739745
19003,Kerry,TRALEE URBAN DISTRICT,4954,-14.14726447,27.09079906,18.005652,18.88114316,31.29787956
19004,Kerry,BAHAGHS,197,-4.18313973,22.46376812,41.11675127,2.7027027,6.77966102
19005,Kerry,BALLINSKELLIGS,390,-5.22372043,34.9386154,39.74358974,3.25227611,16.14252319
19006,Kerry,BALLYBRACK,83,-0.99490748,29.50819672,50.60240964,3.03030303,8.69565217
19007,Kerry,CAHER,1823,-8.76190137,25.11758992,28.63411958,11.29590647,13.52845166
19008,Kerry,CAHERDANIEL,313,0.78035581,38.48866803,36.74121406,2.50050661,6.30171213
19010,Kerry,CASTLEQUIN,599,-3.00766622,28.12096824,36.56093489,3.29349864,11.1853621
19012,Kerry,CURRAGHBEG,170,-7.534136,21.10091743,32.94117647,3.22580645,10.34482759
19013,Kerry,DARRYNANE,179,-1.31044202,35.79010833,35.19553073,1.28340631,10.27755609
19015,Kerry,EMLAGH,871,-6.95994717,26.81774847,27.32491389,11.91272239,11.05129643
19016,Kerry,GLANBEHY,1080,-9.34693304,24.72240357,32.31481481,5.87114496,16.59364527
19017,Kerry,KILLINANE,256,-6.20631337,25.75741782,35.15625,0.00E+00,7.95355903
19018,Kerry,LICKEEN,102,-8.40839036,26.66666667,29.41176471,0.00E+00,12.90322581
19019,Kerry,LOUGHCURRANE,311,-5.86125872,25.80866079,36.33440514,2.64495384,17.27596813
19021,Kerry,MAUM,258,-10.95203028,18.3908046,24.41860465,4.30107527,14.66666667
19022,Kerry,PORTMAGEE,413,-10.21865842,23.55394135,25.90799031,13.18384391,18.46880334
19023,Kerry,ST. FINAN'S,164,0.74312096,31.42857143,32.31707317,3.38983051,4.76190476
19024,Kerry,TEERANEARAGH,280,-5.646217,24.91135134,35.35714286,3.46125872,9.92167012
19025,Kerry,VALENCIA,657,-5.39821677,30.73295266,39.11719939,8.28720741,15.79321409
19026,Kerry,BALLINVOHER,560,-4.47682267,33.65770137,35,11.73363593,14.01992225
19027,Kerry,BALLYDUFF,113,-4.69673807,30.86419753,44.24778761,2.17391304,11.42857143
19028,Kerry,BALLYNACOURTY,284,-2.24711579,33.94990479,37.67605634,1.77504133,10.09335996
19029,Kerry,BRANDON,153,-1.12585401,38.05309735,54.90196078,0.00E+00,12.82051282
19030,Kerry,CASTLEGREGORY,981,-5.13881731,32.90938681,33.53720693,2.53832696,13.63352578
19031,Kerry,CLOGHANE,232,3.11204596,45.87092907,45.25862069,4.44332355,7.69704433
19032,Kerry,DEELIS,349,-2.8226372,35.94034905,36.96275072,2.24495548,9.72134572
19033,Kerry,DINGLE,1623,-0.94887221,40.17138529,32.34750462,14.73993641,10.69880715
19034,Kerry,DUNQUIN,182,-0.40732974,58.67555785,50,1.44688645,16.44060524
19035,Kerry,DUNURLIN,467,0.25666618,41.23101537,37.90149893,13.0292301,10.38811563
19036,Kerry,GLIN,1846,1.10325131,38.66230983,38.51570964,7.21420707,9.73515238
19037,Kerry,INCH,141,-4.73516123,39.04761905,39.0070922,2.04081633,11.42857143
19038,Kerry,KILMALKEDAR,481,-6.6759921,28.943437,32.22453222,3.53302137,16.4681832
19039,Kerry,KILQUANE,434,-2.14975509,34.67432668,40.32258065,1.81040158,9.17953317
19040,Kerry,KINARD,345,-2.854437,29.44798095,27.53623188,0.00E+00,6.6341804
19041,Kerry,LACK,271,-5.4865015,30.50719769,31.73431734,1.02963933,8.61707842
19042,Kerry,MARHIN,260,-0.3301187,43.28556689,38.84615385,5.21145521,8.29747176
19043,Kerry,MINARD,368,-4.44220537,31.76076892,30.97826087,4.11210058,8.14489519
19044,Kerry,STRADBALLY,239,5.59309513,49.67320261,55.23012552,3.75,6.25
19045,Kerry,VENTRY,396,-3.90198528,38.6257706,34.84848485,3.01605628,14.76030548
19046,Kerry,ARDEA,178,-4.15968755,39.09818065,36.51685393,1.28410915,8.72947277
19047,Kerry,BANAWN,226,-0.1704505,36.18421053,42.03539823,1.2195122,8.33333333
19048,Kerry,CAPPAGH,411,-0.3369916,25.03053421,39.6593674,0.70212026,4.90629909
19049,Kerry,CASTLECOVE,309,-8.24641251,28.29554033,36.24595469,3.25627986,14.10369566
19050,Kerry,DAWROS,576,3.36002716,35.97027614,43.22916667,1.00088302,5.44741164
19051,Kerry,DROMORE,279,-4.01156181,35.42822927,42.29390681,0.9065992,11.00133045
19052,Kerry,GLANLEE,174,-6.91143776,20.58823529,41.37931034,1.63934426,10
19053,Kerry,GLANLOUGH,136,-10.67814655,20.68965517,26.47058824,0.00E+00,12.19512195
19054,Kerry,GLANMORE,232,-7.89701118,28.70566722,34.05172414,6.97618238,7.1317734
19055,Kerry,GREENANE,241,-3.04414289,35.4992033,36.92946058,1.10426984,10.88418851
19056,Kerry,KENMARE,3127,-1.89615038,37.02937335,34.63383435,11.5752347,10.22503531
19057,Kerry,KILGARVAN,667,-2.55251819,21.81252105,37.03148426,5.94549664,5.23543896
19058,Kerry,LOUGHBRIN,146,-7.83234371,14.42307692,30.1369863,5.35714286,5.12820513
19059,Kerry,REEN,154,0.6373465,32.71028037,31.16883117,0.00E+00,4.76190476
19060,Kerry,SNEEM,785,5.00915832,43.45044841,35.79617834,9.16926078,7.13503208
19061,Kerry,TAHILLA,178,-5.83771176,28.24427481,31.46067416,0.00E+00,6.66666667
19062,Kerry,AGHADOE,851,2.30349084,40.33839824,40.07050529,0.83629649,6.24616016
19063,Kerry,AGLISH,434,-0.92273156,31.81844968,35.02304147,0.62618596,4.89442815
19064,Kerry,BALLYHAR,183,0.225968,28.81355932,34.9726776,0.00E+00,7.84313725
19065,Kerry,BREWSTERFIELD,765,2.69768937,35.72076406,41.56862745,0.37279109,4.95180355
19066,Kerry,CARAGH,948,-4.27351104,29.06960383,34.17721519,2.80513129,12.52308109
19067,Kerry,CHURCHTOWN,478,-1.50215729,30.98339545,39.33054393,0.00E+00,7.68479777
19068,Kerry,CLYDAGH,122,0.76646156,26.92307692,37.70491803,2.04081633,3.33333333
19069,Kerry,COOLIES,829,4.16344146,40.9131615,48.2509047,1.41697707,5.61271195
19070,Kerry,COOM,1982,-7.49010364,19.28693718,22.70433905,4.17441535,7.28204124
19071,Kerry,CURRAGHMORE,322,-5.44167648,25.39299134,30.1242236,0.00E+00,10.83313426
19072,Kerry,CURRANS,271,-7.93776825,25.40540541,34.31734317,0.97087379,14.66666667
19073,Kerry,DOOCARRIG,667,-3.16821386,23.42172182,34.93253373,1.3098194,8.51846804
19074,Kerry,DROMIN,794,-0.70164448,35.49461977,34.88664987,1.09696756,7.35181709
19075,Kerry,DUNLOE,846,0.22565155,36.45906181,38.53427896,1.25582485,7.15055393
19076,Kerry,FLESK,389,0.38270627,36.3286007,44.2159383,2.21949573,8.71425746
19077,Kerry,HEADFORT,753,-2.17073992,25.54866565,29.61487384,1.55586232,7.28137953
19078,Kerry,KILBONANE,593,-2.59541087,30.77394912,33.22091062,2.45740014,10.08497834
19079,Kerry,KILCUMMIN,2090,-0.82374096,35.22035063,36.31578947,2.84194557,6.95012634
19080,Kerry,KILFELIM,247,-1.98744393,34.54545455,36.43724696,1.1627907,6.66666667
19081,Kerry,KILGOBNET,882,-4.41239867,31.00221993,31.85941043,1.73021687,11.24099932
19082,Kerry,KILLARNEY RURAL,6952,-2.69157732,32.74154851,34.03337169,9.88505885,11.96806198
19083,Kerry,KILLEENTIERNA,881,-5.29219193,26.00268073,29.51191827,3.21201729,10.84528323
19084,Kerry,KILLORGLIN,4355,-6.32020522,29.98013414,28.97818599,11.14676876,15.11484226
19085,Kerry,KILNANARE,989,-4.3346165,30.85781366,35.69261881,5.46169307,10.82815612
19086,Kerry,KNOCKNAHOE,319,2.34890213,28.07881773,32.9153605,1.83486239,2.24719101
19087,Kerry,LAHARD,749,4.98823053,43.45858186,44.45927904,1.6443387,5.03430073
19088,Kerry,MILLTOWN,2141,-2.45937273,33.57425165,32.64829519,9.55804419,10.03572611
19089,Kerry,MOLAHIFFE,1570,-1.72932721,33.00472923,33.63057325,4.16102882,9.50879682
